,Plant ID,Botanical Name,Common Name,Plant Type,Water Needs,min_water_consumption,max_water_consumption,Climate Zones,Light Needs,Soil Type,Maintenance,Flower colour,Foliage Colour,Perfume,Aromatic,Edible,Bore water Tolerance,Frost Tolerance,Image Location
535,540.0,Artemisia absinthium,Wormwood,"Herb,Perennial",600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Yes,Light,images/540_artemisia_absinthium.jpg
536,541.0,Artemisia dracunculus 'French',French Tarragon,"Herb,Perennial",900 to 1400mm,900.0,1400.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Dark green,Unknown,Unknown,Yes,Unknown,Light,
537,542.0,Artemisia ludoviciana 'Alba',Silver Artemisia,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Medium,Yellow,Silver,Unknown,Unknown,Unknown,Yes,Light,
538,543.0,Artemisia 'Powis Castle',Powis Castle,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,Yellow,Silver,Unknown,Unknown,Unknown,Yes,Light,images/543_artemisia_powes_castle.jpg
539,544.0,Arthraxon hispidus,Hairy Joint Grass,Perennial,2000 to 2500mm,2000.0,2500.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
540,545.0,Arthropodium cirrhatum,"Poor Knights Lily, Reinga Lily",Perennial,1400 to 2000mm,1400.0,2000.0,Temperate,"Sun,Semi-shade",Loam,Low,White,Grey-green,Yes,Unknown,Unknown,Unknown,Unknown,
541,546.0,Arthropodium cirrhatum 'Matapouri Bay',"Poor Knights Lily, Reinga Lily",Perennial,1400 to 2000mm,1400.0,2000.0,Temperate,"Sun,Semi-shade",Loam,Low,White,Grey-green,Yes,Unknown,Unknown,Unknown,Unknown,
542,547.0,Arthropodium milleflorum,Vanilla Lily,Perennial,1400 to 2000mm,1400.0,2000.0,"Dry Subtropical,Humid Subtropical,Temperate","Sun,Semi-shade",Loam,Low,Lavender,Light green,Yes,Unknown,Unknown,Unknown,Unknown,images/547_armil.jpg
543,548.0,Atriplex sp. 'Silver',Silver Saltbush,Shrub,300 to 600mm,300.0,600.0,Dry Subtropical,Sun,"Sand,Loam,Clay",Low,Insignificant,Silver,Unknown,Unknown,Unknown,Unknown,Unknown,
544,549.0,Artocarpus altilis,Breadfruit Tree,"Fruit,Tree",2000 to 2500mm,2000.0,2500.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Medium,White,Dark green,Unknown,Unknown,Yes,Unknown,Unknown,
545,550.0,Artocarpus heterophyllus,Jackfruit Tree,"Fruit,Tree",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Medium,Insignificant,Dark green,Unknown,Unknown,Yes,Unknown,Unknown,images/550_artocarpus_heterophyllus.jpg
546,551.0,Artocarpus heterophyllus 'Black Gold',Jackfruit Tree,"Fruit,Tree",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Medium,Insignificant,Dark green,Unknown,Unknown,Yes,Unknown,Unknown,
547,552.0,Artocarpus heterophyllus 'Cheena Jack',Jackfruit Tree,"Fruit,Tree",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Medium,Insignificant,Dark green,Unknown,Unknown,Yes,Unknown,Unknown,
548,553.0,Artocarpus heterophyllus 'Gold Nugget',Jackfruit Tree,"Fruit,Tree",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Medium,Insignificant,Dark green,Unknown,Unknown,Yes,Unknown,Unknown,
549,554.0,Artocarpus integer,Champedek,"Fruit,Tree",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Medium,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
550,555.0,Artocarpus lakoocha,Monkey Jack,"Fruit,Tree",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Medium,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
551,556.0,Arundina graminifolia,Bamboo Orchid,Orchid,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade",Loam,Low,Pink,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/556_arundina_graminifolia.jpg
552,557.0,Arundinaria viridi-striata,Dwarf Variegated Bamboo,Bamboo,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Insignificant,Mid green and yellow,Unknown,Unknown,Unknown,Unknown,Unknown,
553,558.0,Arundo donax 'Variegata',Variegated Danube Reed,Bamboo,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate",Sun,Loam,High,Insignificant,Grey-green and silver,Unknown,Unknown,Unknown,Unknown,Unknown,
554,559.0,Arytera lautereriana,Corduroy Tamarind,Medium Tree,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
555,560.0,Asclepias curassavica,Milkweed,Perennial,900 to 1400mm,900.0,1400.0,"Humid Subtropical,Temperate",Sun,"Sand,Loam",Medium,Orange,Mid green,Unknown,Unknown,Unknown,Unknown,Light,images/560_asclepias_curassavica.jpg
556,561.0,Ascocentrum curvifolium,Ascocentrum Orchid,Orchid,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Open compost,Medium,Orange,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
557,562.0,Asparagus officinalis,Asparagus,"Perennial,Vegetable",900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,White,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/562_asparagus_officinalis.jpg
558,563.0,Aspidistra elatior,Cast Iron Plant,Perennial,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Shade,"Loam,Clay",Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Light,
559,564.0,Aspidistra lurida 'Ginga',Gold Dust Cast Iron Plant,Perennial,600 to 900mm,600.0,900.0,"Humid Tropical,Humid Subtropical",Shade,Loam,Low,Insignificant,Green and yellow,Unknown,Unknown,Unknown,Unknown,Unknown,images/564_aspidistra_lurida_ginga.jpg
560,565.0,Aspidistra elatior 'Variegata',Variegated Cast Iron Plant,Perennial,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Shade,"Loam,Clay",Low,Insignificant,Dark green and silver,Unknown,Unknown,Unknown,Unknown,Unknown,images/565_aspidistra_elatior_variegata.jpg
561,566.0,Aspidistra linearifolia 'Kyou',Vietnam Variegated Aspidistra,Perennial,600 to 900mm,600.0,900.0,"Humid Tropical,Humid Subtropical",Shade,Loam,Low,Insignificant,Dark green and yellow,Unknown,Unknown,Unknown,Unknown,Unknown,images/566_aspidistra_linearifolia_kyou_leopard.jpg
562,567.0,Asplenium antiquum 'Victoria',Victoria Birdnest,Fern,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/567_asplenium_antiquum_victoria.jpg
563,568.0,Asplenium australasicum,Birdnest Fern,Fern,600 to 900mm,600.0,900.0,"Humid Tropical,Humid Subtropical,Temperate","Shade,Semi-shade",Loam,Low,,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/568_asplenium_australasicum.jpg
564,569.0,Asplenium australasicum 'Fimbriatum',Birdnest Fern,Fern,600 to 900mm,600.0,900.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/569_asplenium_australasicum_fimbriatum.jpg
565,570.0,Asplenium bulbiferum,Hen and Chicken Fern,Fern,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical,Temperate",Shade,Loam,Low,,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,http://www.anbg.gov.au/photo/apii/name/Asplenium+bulbiferum%25
566,571.0,Asplenium nidus 'Plicatum',Lasagne Fern,Fern,1400 to 2000mm,1400.0,2000.0,Humid Tropical,"Shade,Semi-shade",Loam,Low,,Mid green,Unknown,Unknown,Unknown,Unknown,Medium,
567,572.0,Asplenium australasicum 'Norfolk Gem',Norfolk Island Birdnest Fern,Fern,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate","Shade,Semi-shade",Loam,Low,,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/572_asplenium_australasicum_norfolk_gem.jpg
568,573.0,Asplenium shuttleworthianum,Spleenwort Fern,Fern,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical,Temperate",Shade,Loam,Low,,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/573_asplenium_shuttleworthianum.jpg
569,574.0,Astartea fascicularis,Dainty Astartea,Shrub,600 to 900mm,600.0,900.0,Temperate,Sun,"Sand,Loam",Medium,White,Mid green,Unknown,Unknown,Unknown,Unknown,Medium,
570,575.0,Aster novi-belgii,Aster,Perennial,1400 to 2000mm,1400.0,2000.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,High,White and purple,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
571,576.0,Astilbe 'Hybrids',Astilbe,Perennial,2000 to 2500mm,2000.0,2500.0,Temperate,Semi-shade,Loam,High,Pink and white,Mid green,Unknown,Unknown,Unknown,Unknown,Light,
572,577.0,Astrocaryum mexicanum,Choco Palm,Palms and Cycads,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade",Loam,Medium,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
573,578.0,Athertonia diversifolia,Atherton Oak,Large Tree,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Low,Cream,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,http://www.anbg.gov.au/photo/apii/name/Athertonia+diversifolia%25
574,579.0,Athyrium niponicum var. pictum,Painted Fern,Fern,1400 to 2000mm,1400.0,2000.0,"Humid Subtropical,Temperate",Shade,Loam,Medium,,Silver,Unknown,Unknown,Unknown,Unknown,Unknown,
575,580.0,Atractocarpus chartaceus,Native Gardenia,Shrub,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical,Temperate",Semi-shade,Loam,Low,White,Dark green,Yes,Unknown,Unknown,Unknown,Unknown,images/580_atcha.jpg
576,581.0,Atractocarpus fitzalanii,Native Gardenia,Shrub,600 to 900mm,600.0,900.0,"Humid Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Low,White,Dark green,Yes,Unknown,Yes,Unknown,Unknown,images/581_atractocarpus_fitzalanii.jpg
577,582.0,Atriplex hortensis,Orach,"Annual,Vegetable",1400 to 2000mm,1400.0,2000.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,High,Insignificant,"Yellow, green and bronze",Unknown,Unknown,Unknown,Unknown,Unknown,images/582_atriplex_hortensis.jpg
578,583.0,Atalaya hemiglauca,Whitewood,Medium Tree,600 to 900mm,600.0,900.0,"Dry Tropical,Dry Subtropical",Sun,Loam,Low,White,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/583_athem.jpg
579,584.0,Attalea cohune,Cohune Palm,Palms and Cycads,1400 to 2000mm,1400.0,2000.0,Humid Tropical,Sun,Loam,Medium,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
580,585.0,Aucuba japonica 'Crotonifolia',Golddust Plant,Shrub,900 to 1400mm,900.0,1400.0,Temperate,"Shade,Semi-shade",Loam,Low,Insignificant,Dark green and yellow,Unknown,Unknown,Unknown,Unknown,Light,
581,586.0,Aucuba japonica 'Picturata',Japanese Laurel,Shrub,900 to 1400mm,900.0,1400.0,Temperate,"Shade,Semi-shade",Loam,Low,Insignificant,Dark green and yellow,Unknown,Unknown,Unknown,Unknown,Light,
582,587.0,Auranticarpa rhombifolia,Holly Wood,Medium Tree,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,Cream,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,images/587_auranticarpa_rhombifolia.jpg
583,588.0,Austromyrtus 'Aurora',Aurora,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Bronze,Unknown,Unknown,Unknown,Unknown,Unknown,images/588_austromyrtus_aurora.jpg
584,589.0,Austromyrtus bidwillii,Python Tree,"Shrub,Small Tree",900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam",Low,White,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,images/589_gossia_bidwillii.jpg
585,590.0,Austromyrtus 'Copper Tops',Copper Tops,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Bronze,Unknown,Unknown,Unknown,Unknown,Unknown,
586,591.0,Austromyrtus dulcis,Midjim Berry,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Low,White,Mid green,Unknown,Unknown,Yes,Unknown,Light,images/591_austromyrtus_dulcis.jpg
587,592.0,Gossia fragrantissima,Fragrant Austromyrtus,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
588,593.0,Gossia inophloia 'Blushing Beauty',Red-leaf Austromyrtus,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Bronze,Unknown,Unknown,Unknown,Unknown,Unknown,images/593_gossia_inophloia_blushing_beauty.jpg
589,594.0,Lenwebbia lasioclada,Velvet Myrtle,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Mid green,Unknown,Unknown,Unknown,Unknown,Medium,
590,595.0,Austrostipa ramosissima,Bamboo Grass,Grass,900 to 1400mm,900.0,1400.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Dark green and yellow,Unknown,Unknown,Unknown,Unknown,Unknown,images/595_auram.jpg
591,596.0,Austrostipa verticillata,Bamboo Grass,Grass,900 to 1400mm,900.0,1400.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Dark green and yellow,Unknown,Unknown,Unknown,Unknown,Unknown,
592,597.0,Averrhoa bilimbi,Cucumber Tree,"Fruit,Tree",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Medium,Red,Light green,Unknown,Unknown,Yes,Unknown,Unknown,images/597_averrhoa_bilimbi.jpg
593,598.0,Averrhoa carambola,Star Fruit,"Fruit,Tree",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Medium,Pink,Light green,Unknown,Unknown,Yes,Unknown,Unknown,images/598_averrhoa_carambola.jpg
594,599.0,Axonopus compressus,Broad-leaf Carpet Grass,Grass,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Sand,Loam,Clay",High,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/599_axonopus_compressus.jpg
595,600.0,Axonopus fissifolius,Narrow-leaf Carpet Grass,Grass,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Sand,Loam,Clay",High,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/600_axonopus_fissifolius.jpg
596,601.0,Azadirachta indica,Neem Tree,Large Tree,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical",Sun,"Sand,Loam,Clay",Low,White,Dark green,Unknown,Unknown,Yes,Unknown,Unknown,images/601_azadirachta_indica.jpg
597,602.0,Rhododendron indicum,Azalea,Shrub,1400 to 2000mm,1400.0,2000.0,"Humid Subtropical,Temperate","Sun,Semi-shade",Loam,High,Pink and red,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,
598,603.0,Azara microphylla,Box Leaf Azara,Small Tree,1400 to 2000mm,1400.0,2000.0,Temperate,"Sun,Semi-shade",Loam,Low,White,Dark green,Yes,Unknown,Unknown,Unknown,Unknown,
599,604.0,Babiana stricta,Baboon Flower,Bulb,1400 to 2000mm,1400.0,2000.0,"Dry Subtropical,Temperate",Sun,Loam,Low,Purple and white,Mid green,Unknown,Unknown,Unknown,Unknown,Light,
600,605.0,Sannantha virgata 'Howies Feather Tips',Howies Twiggy Heath Myrtle,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Dark green,Unknown,Unknown,Unknown,Unknown,Medium,
601,606.0,Sannantha virgata 'La Petite',Petite Twiggy Heath Myrtle,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Dark green,Unknown,Unknown,Unknown,Unknown,Medium,images/606_sannantha_virgata_la_petite.jpg
602,607.0,Sannantha virgata 'Miniature',Mini Twiggy Heath Myrtle,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Dark green,Unknown,Unknown,Unknown,Unknown,Light,images/607_sannantha_miniature.jpg
603,608.0,Sannantha bidwillii 'Sweet Midget',Midget Twiggy Heath Myrtle,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Dark green,Unknown,Unknown,Unknown,Unknown,Light,
604,609.0,Sannantha bidwillii,Twiggy Heath Myrtle,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,images/609_babid.jpg
605,610.0,Backhousia angustifolia,Curry Myrtle,Small Tree,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Dark green,Unknown,Yes,No,Unknown,Unknown,images/610_baang.jpg
606,611.0,Syzygium anisatum,Aniseed Scented Myrtle,Medium Tree,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Low,White,Dark green,Unknown,Yes,No,Unknown,Unknown,images/611_anetholea_anisata.jpg
607,612.0,Backhousia citriodora,Lemon Scented Myrtle,Small Tree,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Grey-green,Unknown,Yes,Yes,Unknown,Unknown,images/612_backhousia_citriodora.jpg
608,613.0,Backhousia myrtifolia,Aniseed Scented Myrtle,"Shrub,Small Tree",600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Low,White,Light green,Unknown,Yes,No,Unknown,Medium,images/613_backhousia_myrtifolia.jpg
609,614.0,Backhousia sciadophora,Shatterwood,Small Tree,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Mid green,Unknown,Yes,Unknown,Unknown,Unknown,images/614_basci.jpg
610,615.0,Bacopa floribunda,Bacopa,Aquatic,aquatic environment,,,"Humid Tropical,Humid Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Lavender,Mid green,Unknown,Unknown,Unknown,Unknown,Light,
611,616.0,Bacopa monnierii,Brahmi,"Aquatic,Herb",aquatic environment,,,"Humid Tropical,Humid Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Lavender,Mid green,Unknown,Unknown,No,Unknown,Light,
612,617.0,Bactris gasipaes,Peach Palm,Palms and Cycads,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
613,618.0,Sannantha tozerensis,Mt Tozer Baeckea,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
614,619.0,Baloghia inophylla,Scrub Bloodwood,Medium Tree,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,White,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,images/619_baino.jpg
615,620.0,Baloskion pallens,Didgery Sticks,Grass,2500mm or more,2500.0,,"Humid Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Light,images/620_bapal.jpg
616,621.0,Bambusa chungii,White Bamboo,Bamboo,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Medium,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/621_bambusa_chungii.jpg
617,622.0,Bambusa eutuldoides,Bamboo,Bamboo,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
618,623.0,Bambusa eutuldoides var. viridivittata,China Gold Bamboo,Bamboo,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
619,624.0,Neololeba atra,Iron Range Bamboo,Bamboo,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
620,625.0,Bambusa guangxiensis,Chinese Dwarf Bamboo,Bamboo,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/625_bambusa_guangxiensis.jpg
621,626.0,Bambusa heterostachya 'Malay Stripe',Malay Stripe Bamboo,Bamboo,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Medium,Insignificant,Mid green and silver,Unknown,Unknown,Unknown,Unknown,Unknown,images/626_bambusa_heterostachya.jpg
622,627.0,Bambusa lako,Timor Black Bamboo,Bamboo,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Medium,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,images/627_bambusa_lako.jpg
623,628.0,Bambusa multiplex 'Alphonse Karr',Alphonse Karr Bamboo,Bamboo,600 to 900mm,600.0,900.0,"Humid Tropical,Humid Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/628_bambusa_multiplex_alphonse_karr.jpg
624,629.0,Bambusa multiplex 'Fernleaf',Fernleaf Bamboo,Bamboo,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/629_bambusa_multiplex_fernleaf.jpg
625,630.0,Bambusa multiplex 'Silverstripe',Silverstripe Bamboo,Bamboo,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Mid green and silver,Unknown,Unknown,Unknown,Unknown,Unknown,images/630_bambusa_multiplex_silverstripe.jpg
626,631.0,Bambusa multiplex 'Willowy',Willowy Bamboo,Bamboo,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
627,632.0,Bambusa multiplex 'Riveriorum',Dwarf Hedging Bamboo,Bamboo,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/632_bambusa_multiplex_riveriorum.jpg
